OBJECTID,UID,POSTALCODE,MUNICIPAL,PROV,LONGITUDE,LATITUDE,NUMBER OF DOGS,DERP FACTOR
2436,86F73FF0-D1C3-43E5-9D7C-34D4C56B354B,L2T2S9,ST. CATHARINES,ON,-79.21443847,43.12862655,4,524
8737,B45579E2-2AAB-4493-98F7-90628E782C4C,L2T2T1,ST. CATHARINES,ON,-79.21460444,43.13119663,5,646
11709,A82F9A66-82A9-46CA-BC92-23DBBF5B961F,L2T2T2,ST. CATHARINES,ON,-79.21888178,43.13815459,5,517
6266,A323719E-2A3D-4B14-B3F1-07735A8C21E5,L2T2T3,ST. CATHARINES,ON,-79.21758632,43.13823996,7,553
11710,6C2FF629-6907-40ED-9038-F874519ACB40,L2T2T4,ST. CATHARINES,ON,-79.21919097,43.13976995,4,465
6264,40DFD252-C6E4-4E2E-BB3F-7D7185BFBC21,L2T2T5,ST. CATHARINES,ON,-79.21830101,43.14052114,5,508
8735,965282BD-0C33-41EF-9B8B-8882A4265A30,L2T2T6,ST. CATHARINES,ON,-79.21703208,43.13181753,5,536
195,ACBEEFEC-443F-4E6E-803E-17D585C996A7,L2T2T7,ST. CATHARINES,ON,-79.21916634,43.13566246,5,616
6268,0BEF0133-EA44-4AA3-A36C-FF9DAF322836,L2T2T8,ST. CATHARINES,ON,-79.21878563,43.13590831,5,536
194,8AD97E03-CE76-44E7-A2DB-0929A2CE7C74,L2T2T9,ST. CATHARINES,ON,-79.22017999,43.13753808,6,485
11708,F8A7922B-49FB-4D5A-AA94-12CCC81C7036,L2T2V2,ST. CATHARINES,ON,-79.21948681,43.13825893,4,579
11712,8E544320-02A0-459A-912A-6FAADCE33E76,L2T2V3,ST. CATHARINES,ON,-79.21967091,43.1396899,5,517
6269,92D5CDB9-3C72-4325-BE5F-3B4D807719CC,L2T2V4,ST. CATHARINES,ON,-79.22062098,43.14071225,6,478
2513,5992A8CB-FA42-4AE9-8A18-6D81D7E3606D,L2T2V5,ST. CATHARINES,ON,-79.21951756,43.13378559,5,623
8730,45877996-338A-41CE-A0FC-BC9E5FF50FD6,L2T2V6,ST. CATHARINES,ON,-79.21784306,43.13337856,4,453
2510,0AD0040F-64BD-4B37-A0CA-1636EF66250B,L2T2V7,ST. CATHARINES,ON,-79.21936561,43.13293377,5,601
2503,F4C6EF2B-B3BD-4341-B816-546ACF9851D9,L2T2V8,ST. CATHARINES,ON,-79.22084051,43.13183738,6,588
2505,6E80C017-93ED-42B7-B507-24BA1F67B46A,L2T2V9,ST. CATHARINES,ON,-79.21990788,43.13204282,4,504
2517,56D9A6E4-E323-4044-969A-C645E9525736,L2T2W1,ST. CATHARINES,ON,-79.21814999,43.13120581,6,551
305,E045F139-DE95-4F34-BB0E-C2E52043453A,L2T2W2,ST. CATHARINES,ON,-79.21772448,43.12848312,4,455
953,953C1873-03ED-4EB6-A88D-171B4933A80B,L2T2W3,ST. CATHARINES,ON,-79.21722554,43.12900082,7,489
2519,54298CEE-BAF5-4FAB-976E-A437E9D2D3D3,L2T2W4,ST. CATHARINES,ON,-79.21740948,43.13056358,6,499
2428,5B655FEC-FF28-40F6-A848-737BEA545733,L2T2W6,ST. CATHARINES,ON,-79.21655228,43.12757338,5,469
952,7867D5C1-6A7D-40DD-9F90-14C755B83BE5,L2T2W7,ST. CATHARINES,ON,-79.21670435,43.12881063,4,521
2520,DABBDCBE-725C-45E2-946A-DEBBB969E7EC,L2T2W8,ST. CATHARINES,ON,-79.21608264,43.13002679,6,646
2515,3121CF15-68C1-44B3-A9EE-BBC40BDB5862,L2T2W9,ST. CATHARINES,ON,-79.21865818,43.12638788,7,632
2427,E87EF143-0FC4-47FC-82DE-D08DCC30BDFE,L2T2X1,ST. CATHARINES,ON,-79.21820662,43.12685439,4,595
959,C892086B-3F7B-403E-86DE-7FB0B5E84D54,L2T2X2,ST. CATHARINES,ON,-79.21869808,43.12736445,5,497
308,460F4524-1034-408D-9C1A-932CA6DE664A,L2T2X3,ST. CATHARINES,ON,-79.21822026,43.1283396,4,629
2514,21374CDD-F790-4276-B1B8-56F2E7B830E8,L2T2X4,ST. CATHARINES,ON,-79.21921747,43.12951591,5,610
2518,D64ED048-82D2-4E05-9933-0AA078AC8E1B,L2T2X5,ST. CATHARINES,ON,-79.21821934,43.13028137,7,509
2508,26C2CAF7-54C8-4A9A-9F97-284918529C65,L2T2X6,ST. CATHARINES,ON,-79.21957379,43.12752118,5,237
958,E292DB54-13E7-4C06-BB73-474F91BDDE46,L2T2X7,ST. CATHARINES,ON,-79.21909596,43.12760202,5,519
2501,EFA15E68-5491-4E62-ADBA-13F98309A1C8,L2T2X8,ST. CATHARINES,ON,-79.22117885,43.12661215,7,530
2499,C28265CD-E07B-4CA3-A223-B7B1D9EE62BA,L2T2X9,ST. CATHARINES,ON,-79.22180119,43.12697252,5,506
2500,EEC763C3-9A5E-4DEB-A874-6F025707B1C5,L2T2X9,ST. CATHARINES,ON,-79.22047708,43.12806492,6,499
2502,D1A6047A-C1EB-4F4C-8C5B-26CDF95D732A,L2T2Y1,ST. CATHARINES,ON,-79.22172027,43.12894799,4,866
8503,569A3927-804C-475F-B96E-DEA7AEB904FB,L2T2Y2,ST. CATHARINES,ON,-79.22257473,43.14002503,4,100
8919,19F4498B-DE43-474E-953C-1534418B01F1,L2T2Y2,ST. CATHARINES,ON,-79.22501414,43.14212534,5,494
8921,72406701-D041-46E6-B54D-27D667BFEF1E,L2T2Y3,ST. CATHARINES,ON,-79.2221378,43.14047077,4,617
8918,8BF40508-58EC-4761-A52C-585F5D330A54,L2T2Y4,ST. CATHARINES,ON,-79.22389141,43.14227302,7,457
297,43C1A3F6-484D-4628-811A-D1EAFEF4EA42,L2T2Y5,ST. CATHARINES,ON,-79.22531134,43.13977223,5,526
961,6DC28997-A37C-43C7-A9F6-5D3AA85D58ED,L2T2Y6,ST. CATHARINES,ON,-79.22458628,43.13961531,5,615
292,C4665D77-A75B-4F56-A855-EA23C23C2ADA,L2T2Y7,ST. CATHARINES,ON,-79.22645229,43.13952406,6,616
294,A0D9890A-321C-4380-8E66-E47E5701AB43,L2T2Y8,ST. CATHARINES,ON,-79.22597502,43.13971031,7,465
14750,E6F6022D-88C5-4DDE-BD92-4C1141983F2B,L2T2Y9,ST. CATHARINES,ON,-79.22665938,43.14160408,4,569
960,4B38B0B9-0769-4268-9703-3428FBE8B064,L2T2Z1,ST. CATHARINES,ON,-79.22410221,43.13981477,7,451
8504,A04AD760-4DA5-4B87-AE49-20CCD9A1710F,L2T2Z2,ST. CATHARINES,ON,-79.22364708,43.14003727,7,594
299,9BE0021F-6F72-49E8-88B3-CD9A91AD4DE3,L2T2Z3,ST. CATHARINES,ON,-79.22519446,43.14040796,5,570
8287,A3004AAF-DA05-467D-B3CC-661A1D71E393,L2T2Z5,ST. CATHARINES,ON,-79.22655426,43.14221743,4,477
8286,B85FFBE9-BC46-4526-9DEE-D501D562B197,L2T2Z7,ST. CATHARINES,ON,-79.22835799,43.14191793,6,589
14749,B42C2799-BC2C-4CED-BECE-400797040952,L2T2Z8,ST. CATHARINES,ON,-79.22735404,43.14135965,6,551
11723,DA7CFB2E-41D2-4B5B-B36F-F6CE9B8EDF9D,L2T2Z9,ST. CATHARINES,ON,-79.22808634,43.13996237,4,553
288,18272A19-4B12-4271-B40D-4B03E466BD38,L2T3A1,ST. CATHARINES,ON,-79.22726935,43.13966304,4,509
14718,A69ADAE9-E538-4BF3-AA72-CA37735EFD15,L2T3A2,ST. CATHARINES,ON,-79.22679458,43.1377628,4,501
11593,145DB248-3C0E-4A92-9443-3B55B1C2688B,L2T3A3,ST. CATHARINES,ON,-79.22767389,43.1368934,7,555
14719,5BF3312D-FE7E-49D5-AEAF-A0B5BC4336FB,L2T3A4,ST. CATHARINES,ON,-79.22677138,43.13538927,4,531
14752,1D966A9F-2872-484B-B98F-505C903CBE6E,L2T3A5,ST. CATHARINES,ON,-79.22755936,43.13377101,5,611
14720,59343E5A-BB03-4FEA-9401-9048E918D520,L2T3A6,ST. CATHARINES,ON,-79.22675565,43.13330109,6,456
8298,BB2EAD4A-5637-4440-A499-936A8BF67714,L2T3A7,ST. CATHARINES,ON,-79.22487032,43.13108407,5,552
11550,A4C0E319-8517-4918-B32A-1315AF80E26D,L2T3A8,ST. CATHARINES,ON,-79.25316789,43.12625478,6,493
11495,FBC57B2D-C120-4F10-8D0D-FA928B4EFC18,L2T3A9,ST. CATHARINES,ON,-79.22285929,43.13108363,5,637
12372,183EB212-D292-44C1-8129-667C2EB6522C,L2T3B1,ST. CATHARINES,ON,-79.22368322,43.13055107,4,451
3344,44B2E971-C650-4D6B-A6D9-D808F72D1570,L2T3B2,ST. CATHARINES,ON,-79.22988443,43.12605085,4,499
8785,45B2B4F2-B54E-490D-A0C0-63DD836041B9,L2T3B2,ST. CATHARINES,ON,-79.22396603,43.12982518,5,639
8892,AB57D164-05DA-4FDE-B56F-93F1DCC32ECE,L2T3B2,ST. CATHARINES,ON,-79.22401636,43.13192607,6,558
11467,E6850A25-E649-447B-ACA2-A1EBB954F575,L2T3B2,ST. CATHARINES,ON,-79.22294759,43.13209825,5,491
3346,5011209D-687E-49BF-BD53-84865443FB3F,L2T3B3,ST. CATHARINES,ON,-79.22471475,43.12884686,7,457
11591,A09031A8-0772-4D15-9DA3-5D127695B186,L2T3B4,ST. CATHARINES,ON,-79.22822716,43.13770042,7,505
11733,2B1C7141-4218-49D6-97DF-C7F645AA8BD7,L2T3B5,ST. CATHARINES,ON,-79.22877916,43.13836288,4,581
6204,114CDFDA-073C-48B9-8C98-33FC031E5327,L2T3B6,ST. CATHARINES,ON,-79.22873313,43.13742821,4,518
6461,884A2648-D11A-4FAF-903E-D2587AFC9A44,L2T3B7,ST. CATHARINES,ON,-79.23237297,43.13892821,5,474
9017,FDE1A5E4-E133-4C0D-BAF3-736D2F024905,L2T3B7,ST. CATHARINES,ON,-79.23103386,43.13759321,7,452
11739,CDCBF598-F698-4D42-A466-99D191A35D6C,L2T3B8,ST. CATHARINES,ON,-79.23105472,43.13888458,7,528
11730,A6274FC5-E18E-4119-9FAF-6B601C61FA3B,L2T3B9,ST. CATHARINES,ON,-79.23066176,43.13831576,4,648
6506,C4514B5F-271C-431F-B1A9-317966CD2FDC,L2T3C1,ST. CATHARINES,ON,-79.23272259,43.13821974,5,458
9019,55E0C604-8389-49BE-9A14-153ACFE241C2,L2T3C1,ST. CATHARINES,ON,-79.22983179,43.13641828,6,501
11718,04C53EC8-463F-4981-8951-C5373ECA5388,L2T3C2,ST. CATHARINES,ON,-79.22980849,43.13733034,4,539
11592,E6A385B7-6BB8-4B4B-8B07-485C53C7F063,L2T3C3,ST. CATHARINES,ON,-79.22828782,43.13620554,5,530
14751,9389F21E-3772-40FA-B422-DBADF39F8302,L2T3C4,ST. CATHARINES,ON,-79.22812945,43.13373201,7,565
9021,BDD02BA5-E1ED-4633-8DA2-24147EE94A72,L2T3C5,ST. CATHARINES,ON,-79.22888582,43.13324321,7,454
8279,54088637-DBC5-4EB7-B96E-B44FB9A26AFB,L2T3C6,ST. CATHARINES,ON,-79.23262761,43.1425943,7,485
8280,87BC3317-3A33-4142-8F2F-E8C00746972A,L2T3C7,ST. CATHARINES,ON,-79.23389636,43.14274842,7,568
8283,9E1675EE-9174-46EC-86ED-C5232A090F8A,L2T3C8,ST. CATHARINES,ON,-79.23326039,43.14087799,5,616
3336,214BFBBE-88F7-4C65-9AA2-F2241A919269,L2T3C9,ST. CATHARINES,ON,-79.23117398,43.13246653,4,625
12002,9AFBC10A-0820-4405-819D-1778A290E706,L2T3E1,ST. CATHARINES,ON,-79.23169362,43.1322672,6,475
11999,E7E2079B-0843-4893-88C0-02AF7A2A0AC5,L2T3E2,ST. CATHARINES,ON,-79.2313668,43.13121125,4,607
11993,976CD0C6-7859-46ED-BCBC-A6E89468B724,L2T3E3,ST. CATHARINES,ON,-79.23075986,43.13138429,7,573
12001,B82EAFBA-B612-4D11-849E-B492EE7FEF06,L2T3E4,ST. CATHARINES,ON,-79.23264048,43.13236614,4,456
3301,5FD6BA1F-BD00-4430-A208-247EFB1E008D,L2T3E5,ST. CATHARINES,ON,-79.2331763,43.13210875,6,587
11996,18047C69-9C90-422D-8FE5-B0840E81113A,L2T3E6,ST. CATHARINES,ON,-79.2326851,43.13099077,5,510
6504,E2F0695A-1106-48D6-B9AF-D6023B21D79F,L2T3E7,ST. CATHARINES,ON,-79.23098823,43.13444394,6,487
14789,EE602F02-5102-49F9-84E4-A011A6AEE2FB,L2T3E8,ST. CATHARINES,ON,-79.23259376,43.13493498,6,490
14790,DEA04E9C-A2CB-4734-B3E7-9834E11CFD4C,L2T3E8,ST. CATHARINES,ON,-79.2314118,43.13410619,4,647
6502,89595C2A-C0E9-477D-A511-6BF3E932F43F,L2T3E9,ST. CATHARINES,ON,-79.2328523,43.13705828,6,551
6501,F82DE225-1B35-49F8-BC8E-D36A55B0C6DD,L2T3G1,ST. CATHARINES,ON,-79.2333225,43.13546959,6,469
14788,1DC1FA6D-ED9D-48F6-9B43-E19FA1C41F15,L2T3G2,ST. CATHARINES,ON,-79.232578,43.13427633,6,635
3299,2DB73491-01A0-49A3-A7D9-174FB1F4C82F,L2T3G3,ST. CATHARINES,ON,-79.23456932,43.13147345,6,498
3314,B1198D14-CD1E-4CF1-9EBE-548304777A56,L2T3G4,ST. CATHARINES,ON,-79.23458438,43.13283615,7,536
3315,9A77F90F-C828-4230-99F5-C1A91AE5AC66,L2T3G5,ST. CATHARINES,ON,-79.23553275,43.13100344,6,483
11721,F1052FEC-4325-4B8E-A1DF-78DC986D11C0,L2T3G6,ST. CATHARINES,ON,-79.23718193,43.13029001,5,503
6962,73E4BB55-2D78-4485-92D8-F4658D278EBC,L2T3G7,ST. CATHARINES,ON,-79.2351763,43.14180541,5,478
6963,E16D1B63-529A-4FDA-999D-63DBAD50EED6,L2T3G8,ST. CATHARINES,ON,-79.23575106,43.14043453,6,643
6961,24E94588-B2DA-4803-943C-1E0FF4F4B568,L2T3G9,ST. CATHARINES,ON,-79.23689915,43.14161751,5,500
6465,49ED6AFE-3F11-4FAB-9918-95256299914C,L2T3H1,ST. CATHARINES,ON,-79.23642315,43.1371883,6,647
6463,C653D357-5987-4F38-BBD4-64026370A5FB,L2T3H2,ST. CATHARINES,ON,-79.23569987,43.13708385,4,497
6485,1A3E82FD-30D7-48C1-82E6-40CA6D4DF98D,L2T3H3,ST. CATHARINES,ON,-79.23664082,43.13491936,7,638
12017,ADDFDE48-26D3-4843-A6CE-ED49D3CBB6F5,L2T3H4,ST. CATHARINES,ON,-79.23715766,43.13492107,5,574
3298,22FB1295-E354-4B86-965D-6561C4DE26B0,L2T3H5,ST. CATHARINES,ON,-79.23642613,43.12996913,7,538
11720,A2AF7F4A-D7E6-43F3-B6DD-B1007C8C1ECD,L2T3H6,ST. CATHARINES,ON,-79.23681407,43.12974165,7,474
3316,795BB0CD-FD39-405F-864C-8EAA60B93CC0,L2T3H7,ST. CATHARINES,ON,-79.23722488,43.13406969,7,566
14886,7032EDC1-2E1C-419D-BAC7-02350DC140BC,L2T3H8,ST. CATHARINES,ON,-79.23765687,43.13286763,7,635
3309,26A53D8A-C7C8-4BC9-B0FC-1156F61EB4E1,L2T3H9,ST. CATHARINES,ON,-79.23705653,43.13192877,7,626
11736,8580426B-5663-4C56-B04A-C7CA5018D82C,L2T3J1,ST. CATHARINES,ON,-79.23786483,43.13017357,4,546
3304,802D0513-DA9C-49DF-AB46-D47F5B5F0756,L2T3J2,ST. CATHARINES,ON,-79.23736977,43.13083197,5,458
11719,747BC2E5-3951-44AA-9CBF-2B9B67DDCD20,L2T3J3,ST. CATHARINES,ON,-79.23737309,43.12962781,6,571
14870,0BE972CB-C62A-42B8-96EF-20C70B53DF27,L2T3J4,ST. CATHARINES,ON,-79.2382218,43.13536186,4,519
12016,DD66FDF9-93D4-421E-9EA0-CA9C7020301D,L2T3J5,ST. CATHARINES,ON,-79.23774074,43.13508162,6,578
8757,3BD99C9D-2B2B-40F5-B8B9-4FF02B25BF91,L2T3J6,ST. CATHARINES,ON,-79.2383548,43.14261659,5,644
7090,579147EA-A90A-4B5A-97D9-E542E3C3A380,L2T3J7,ST. CATHARINES,ON,-79.23837326,43.1410012,6,584
7075,00667FD6-BEA3-43BD-AEC8-6B21164CE265,L2T3J8,ST. CATHARINES,ON,-79.24038704,43.14185931,6,640
14868,F383F844-10F0-4FA4-BB38-FD61517A0FDA,L2T3J8,ST. CATHARINES,ON,-79.23974114,43.14026891,6,647
7076,420FC06C-E33A-48EB-8CC8-F9CE1A4B777D,L2T3J9,ST. CATHARINES,ON,-79.23962035,43.14221747,6,568
9125,384E9BF0-56EF-4085-9D8B-2E0415E0C2C6,L2T3K2,ST. CATHARINES,ON,-79.23954388,43.13862162,6,451
11995,8A16CA84-1364-4DF3-A729-1AA52CE3BAEC,L2T3K3,ST. CATHARINES,ON,-79.23886312,43.13706689,7,482
14783,B3739D1E-E8E3-4B99-AC25-8331BE8847C2,L2T3K4,ST. CATHARINES,ON,-79.23943258,43.13635688,5,501
14869,06DFCCE8-D337-4032-A17A-9FFE4FCDA4ED,L2T3K5,ST. CATHARINES,ON,-79.23876243,43.13544793,4,492
14884,19DFCE8C-755A-42FD-9022-45D97806412F,L2T3K6,ST. CATHARINES,ON,-79.23850067,43.1329443,6,565
14764,DE2959D8-2FD2-47E2-9B1D-D5233311C4B2,L2T3K7,ST. CATHARINES,ON,-79.23929803,43.13235499,4,501
11734,D6F5616A-8C48-43D2-980F-E4D940170BBA,L2T3K8,ST. CATHARINES,ON,-79.23847882,43.13005273,6,537
3332,4667549A-09D3-4535-84D7-A6FD23BD5956,L2T3L1,ST. CATHARINES,ON,-79.23842205,43.12839928,4,508
2451,A547CF5B-0913-4480-8AAC-4F23428780AB,L2T3L2,ST. CATHARINES,ON,-79.24198946,43.12504169,7,530
2452,CE93994D-0DBE-4691-B49D-63A215497EBA,L2T3L2,ST. CATHARINES,ON,-79.23912177,43.12725915,5,648
2558,438E9839-7FA9-4FC1-AC39-AB01B441AF53,L2T3L4,ST. CATHARINES,ON,-79.24006369,43.14424615,7,458
8761,E24A3062-51AA-4B64-98F5-5FF97B43C9B9,L2T3L5,ST. CATHARINES,ON,-79.24082226,43.14323274,7,646
14721,28F99332-F373-4F2B-B9F9-C79C4EEE0D5A,L2T3L6,ST. CATHARINES,ON,-79.24151812,43.14386238,5,593
2556,93CD44FB-FC65-4313-A75E-A65433D69D7A,L2T3L7,ST. CATHARINES,ON,-79.24207149,43.14326731,7,496
2555,38AC9218-F1BA-47D5-9597-34DDE9B4C7A5,L2T3L8,ST. CATHARINES,ON,-79.24244934,43.14245207,5,473
8760,AAFF90F9-DBAE-42A2-8DF8-E6EE794390AC,L2T3L9,ST. CATHARINES,ON,-79.24232948,43.14032508,7,626
2549,329FB6C7-C7C7-43E1-AA43-AC9E4537EADB,L2T3M1,ST. CATHARINES,ON,-79.24387261,43.14029577,4,558
2548,A2EBB776-AD3A-4197-B7D2-C1AAC38CB8E1,L2T3M2,ST. CATHARINES,ON,-79.24670953,43.13625969,7,588
7062,5056925C-8CD7-48D2-95EB-35FF7A69FC8C,L2T3M3,ST. CATHARINES,ON,-79.2444945,43.13639606,6,533
7072,A4309E2A-A135-4408-80DE-E012CAA47CE8,L2T3M4,ST. CATHARINES,ON,-79.24586788,43.13360285,5,579
2584,C4DBA23D-53E1-4ACA-8AFC-77D0501DFF66,L2T3M5,ST. CATHARINES,ON,-79.24716399,43.13326684,7,648
7069,72E3D6D1-CD3A-4D97-BF30-46A02A61F489,L2T3M6,ST. CATHARINES,ON,-79.24777144,43.13085083,5,486
2582,46E171B9-1E19-4088-B6FF-D6EC06CF8465,L2T3M7,ST. CATHARINES,ON,-79.24951238,43.13104215,5,519
2578,AB8A94B8-0BDE-4EEF-9AA1-73013CC3BFA9,L2T3M8,ST. CATHARINES,ON,-79.25369594,43.12788542,7,576
349,61C09B72-CA89-423F-ADC0-63365040E02F,L2T3M9,ST. CATHARINES,ON,-79.24984222,43.12885989,7,565
604,6BF05703-B6A7-4431-BA57-1A5DEF799D1D,L2T3N1,ST. CATHARINES,ON,-79.25173897,43.12781783,5,539
11551,CEDCAC5C-EAA0-4BA2-84CE-7B944856C60F,L2T3N2,ST. CATHARINES,ON,-79.25369634,43.1257195,6,584
2577,1B0C0455-CDB9-4A40-A49C-4D90B8FD953B,L2T3N3,ST. CATHARINES,ON,-79.25849092,43.12249927,6,521
2576,A52A1B78-3FEA-4F28-AC60-5C93327B63BD,L2T3N4,ST. CATHARINES,ON,-79.25687951,43.1240078,7,454
9127,A0A45C08-0E69-48A7-A8B3-22F3EF640E05,L2T3N5,ST. CATHARINES,ON,-79.24020852,43.1397535,4,629
7074,D85124BD-D593-4963-81DD-A9F1A503E572,L2T3N6,ST. CATHARINES,ON,-79.24144062,43.13952525,6,453
12020,39BC2E5D-6566-43E4-A569-83A9BD1662E2,L2T3N7,ST. CATHARINES,ON,-79.24108546,43.13904625,6,641
2557,0E8CD71F-85EE-483C-9B17-4DC1C13A4F28,L2T3N8,ST. CATHARINES,ON,-79.24034209,43.14479301,7,508
9124,3BF1426D-56BF-49CF-B3F8-E6C0DCE37590,L2T3N9,ST. CATHARINES,ON,-79.24015681,43.13867231,4,460
12019,95C4E896-5226-4348-8AB8-CCDBA74337F4,L2T3P1,ST. CATHARINES,ON,-79.24070083,43.13865157,7,492
14782,5ED67EF8-C6D7-4938-839A-A72B96731585,L2T3P2,ST. CATHARINES,ON,-79.24005712,43.1362871,6,626
7067,9C80951C-0BB9-498A-BA65-FF7AD2AB2063,L2T3P3,ST. CATHARINES,ON,-79.2405593,43.13703812,7,609
11728,B712EC97-8B70-4D14-A609-54FF1B9E968D,L2T3P4,ST. CATHARINES,ON,-79.2406154,43.13630928,7,501
14761,F9321727-721E-4905-8E08-3199E7894572,L2T3P5,ST. CATHARINES,ON,-79.24052982,43.1349909,4,589
357,74B2F821-6B72-4557-B7E0-5D193636BC05,L2T3P6,ST. CATHARINES,ON,-79.24042944,43.13426975,6,583
226,B6500F2A-2648-431C-B0E6-E8D4840D3209,L2T3P7,ST. CATHARINES,ON,-79.2404601,43.13305832,5,543
14763,31969FCC-F229-45B4-BBD2-CD3E1932101A,L2T3P8,ST. CATHARINES,ON,-79.23981338,43.13183971,7,635
200,9D7371C2-BB07-46D0-A261-BD7E8B2D29E6,L2T3P9,ST. CATHARINES,ON,-79.2403787,43.13179472,7,621
203,9B8816A5-3B43-43FB-BABD-50BF27FB0703,L2T3R1,ST. CATHARINES,ON,-79.24034104,43.13109216,6,615
653,36848A4E-37B9-4CB4-BC2D-6E7F3A4E4BED,L2T3R2,ST. CATHARINES,ON,-79.24029908,43.13005217,4,574
2448,A0BA6A7A-8D89-4373-BFD6-DE1EBC6EB34F,L2T3R3,ST. CATHARINES,ON,-79.24100416,43.12628626,4,603
2450,1E997E95-8089-40A9-BD31-8BC9FC97C31C,L2T3R4,ST. CATHARINES,ON,-79.24017198,43.12656578,5,571
2447,C61F2FAA-F6DC-47F9-B388-1EF73F88A828,L2T3R5,ST. CATHARINES,ON,-79.24276572,43.12512116,5,520
2446,38ACE745-D60F-4B01-B78A-7601FF40B133,L2T3R6,ST. CATHARINES,ON,-79.24326143,43.12589698,5,469
7088,94531A2D-4351-493A-91D2-29BF8D656599,L2T3R7,ST. CATHARINES,ON,-79.24308872,43.13733618,4,581
7086,2F28A5C2-9DCE-40B9-AC96-F3AB256F6523,L2T3R8,ST. CATHARINES,ON,-79.24325785,43.13605903,7,570
11725,76F3C8B5-8D1D-448C-B8D5-70AF22DDD799,L2T3R9,ST. CATHARINES,ON,-79.24251981,43.13600321,7,522
14762,AF235B5D-8E1C-41B9-8A1B-4BCF1FBFE098,L2T3S1,ST. CATHARINES,ON,-79.2425695,43.13561548,6,575
355,3118E986-3314-466A-89D2-428D634282E6,L2T3S2,ST. CATHARINES,ON,-79.24265599,43.13433979,6,501
7053,55E1D29E-742F-4ADB-8AEF-340F94946A15,L2T3S3,ST. CATHARINES,ON,-79.24390879,43.13172022,7,642
225,EA1135F7-B0FB-4B88-973B-46D3BD7210F2,L2T3S4,ST. CATHARINES,ON,-79.24275984,43.13371133,5,503
222,DF1E02D7-D9A9-48AC-86D9-CC72187ED138,L2T3S5,ST. CATHARINES,ON,-79.24287713,43.13291431,5,516
198,101D6133-B1A9-4C60-A904-069E31752EB8,L2T3S6,ST. CATHARINES,ON,-79.24314813,43.13195625,5,557
7083,CD0BE142-EB1D-4164-8EF5-7F3C279BC17F,L2T3S9,ST. CATHARINES,ON,-79.24352983,43.12829176,4,650
11746,2C0C2F42-AEE5-4521-8FC6-597B6C82CFA5,L2T3T1,ST. CATHARINES,ON,-79.24307617,43.12937231,4,524
11748,F5E5AC25-3C95-4C40-9454-F99259EE634F,L2T3T2,ST. CATHARINES,ON,-79.24304148,43.12850773,7,495
12011,F1440F47-E3FE-4D94-AA54-64795182AD82,L2T3T3,ST. CATHARINES,ON,-79.24292779,43.12773663,6,489
7082,B893CE10-4C2B-4A8B-81AE-B0210AD2A093,L2T3T4,ST. CATHARINES,ON,-79.24448744,43.12824178,6,574
7081,D1DECE31-28BE-4920-B917-D710269C98DA,L2T3T5,ST. CATHARINES,ON,-79.24528648,43.12842029,7,601
7080,21C1EFE5-5D82-47B7-A2E5-32538FF177AB,L2T3T6,ST. CATHARINES,ON,-79.24554424,43.12779696,6,541
7078,709C1078-5F85-4286-80CD-5A45195155B0,L2T3T7,ST. CATHARINES,ON,-79.2463708,43.12725124,4,561
7079,9513B246-61B5-47A2-A303-F96887E91D94,L2T3T8,ST. CATHARINES,ON,-79.24561538,43.12663556,7,493
2365,5E3C5FD6-762D-4EB9-A963-5AE0F5B784AD,L2T3T9,ST. CATHARINES,ON,-79.24450915,43.13182114,4,592
7071,3629E88F-CE19-4E1B-AF39-2684F301AB49,L2T3T9,ST. CATHARINES,ON,-79.24537135,43.13168157,5,473
7070,6D891A6A-8EF9-4442-A0A2-A06B56993114,L2T3V1,ST. CATHARINES,ON,-79.24660329,43.13150704,7,552
609,A328042D-6FE8-458A-913D-93035A502A74,L2T3V2,ST. CATHARINES,ON,-79.24803693,43.12628987,5,583
7041,AC6AE5CA-1AD0-4E7E-BA0D-637B95A61A12,L2T3V3,ST. CATHARINES,ON,-79.24735434,43.12655091,6,643
350,A50F4F71-5771-4BAF-8463-ADFFB185CC5E,L2T3V4,ST. CATHARINES,ON,-79.24928219,43.12820845,5,624
7035,2438CD2E-596D-44A6-A7A2-6B14B2281274,L2T3V5,ST. CATHARINES,ON,-79.24859635,43.12827001,7,588
7038,DF73073C-CD97-4FA0-8056-F8B36B5E25DA,L2T3V6,ST. CATHARINES,ON,-79.24849858,43.12727744,6,503
608,ADAAC649-63C7-4A9A-AFAC-E08B8F385122,L2T3V8,ST. CATHARINES,ON,-79.2484287,43.12598285,7,492
351,5C7FF105-3253-445A-BED4-7C8F174C161B,L2T3V9,ST. CATHARINES,ON,-79.24905301,43.12554742,7,619
344,4D4D9A3C-1021-45EF-AB20-8CCBCBA131F8,L2T3W1,ST. CATHARINES,ON,-79.2512916,43.12614342,6,577
605,7F32D7AE-C0FF-425C-844E-3F463EFCE95E,L2T3W2,ST. CATHARINES,ON,-79.25103763,43.12756855,4,581
11554,AE25CE36-AB19-4F79-ADC6-6C89AA06BAB5,L2T3W3,ST. CATHARINES,ON,-79.25262483,43.12523284,4,490
2579,31C92C44-AF74-49C0-BB1E-16B951DD0224,L2T3W4,ST. CATHARINES,ON,-79.25380337,43.12343647,7,573
11553,E450F909-6929-45D6-8D55-7E5829AF51C4,L2T3W5,ST. CATHARINES,ON,-79.25272335,43.12596913,6,585
